finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence
SEM:ee69752a8b43c05fe8db	data/ingredients/mapped/Mncl2_X_4_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mncl2_X_4_H2o.yaml	open	The exact CHEBI:86368 manganese chloride tetrahydrate identity, CAS, and occurrence count pass, but malformed MnCl4 labels still publish in final SSSOM other and TRACE_ELEMENT is still provisional.	reports/yaml_record_review/Mncl2_X_4_H2o.md
SEM:cf46662405d0bc975934	data/ingredients/mapped/Mnso4_X_1_H2o.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Mnso4_X_1_H2o.yaml	open	The rejected explicit monohydrate tombstone correctly emits no final SSSOM row, but stale pre-merge synonyms, chemistry, and role fields remain on the tombstone.	reports/yaml_record_review/Mnso4_X_1_H2o.md
SEM:000d73eafca16a91c985	data/ingredients/mapped/Mnso4_X_2_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mnso4_X_2_H2o.yaml	open	The exact CHEBI:86356 dihydrate identity and final row pass, but concentration-qualified labels still publish in final SSSOM other and TRACE_ELEMENT is still provisional.	reports/yaml_record_review/Mnso4_X_2_H2o.md
SEM:7830a501a39549914951	data/ingredients/mapped/Mnso4_X_6_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mnso4_X_6_H2o.yaml	open	The exact CHEBI:131523 hexahydrate identity, structure, hydrate grounding, occurrence count, and final row pass, but TRACE_ELEMENT is still provisional.	reports/yaml_record_review/Mnso4_X_6_H2o.md
SEM:d1b1f0b592ccfa035dba	data/ingredients/mapped/Mnso4_X_7_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Mnso4_X_7_H2o.yaml	open	The local MnSO4 x 7 H2O identity, curated parent narrow match, and dual final rows pass, but TRACE_ELEMENT is still provisional.	reports/yaml_record_review/Mnso4_X_7_H2o.md
SEM:b336554c878b13b4f95b	data/ingredients/mapped/Modified_Trace_Vitamins.yaml	active	existing_record_review	major	data/ingredients/mapped/Modified_Trace_Vitamins.yaml	open	The local Modified trace vitamins stock identity, occurrence count, fallback registry mapping, and final exact row pass, but see-below recipe text still publishes in final SSSOM other.	reports/yaml_record_review/Modified_Trace_Vitamins.md
SEM:898215b16383dbda5e7e	data/ingredients/mapped/Monazomycin.yaml	active	existing_record_review	major	data/ingredients/mapped/Monazomycin.yaml	open	The exact CHEBI:201539 Monazomycin identity, formula, active ChEBI term, and final exact row pass, but final other still exports process text and SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Monazomycin.md
SEM:f5afd8f4c646166f7f5f	data/ingredients/mapped/Mono-_And_Disaccharides.yaml	active	existing_record_review	major	data/ingredients/mapped/Mono-_And_Disaccharides.yaml	open	The local registry row and #369 removal of false component partonomy pass, but the record still classifies the carbohydrate category as a NAMED_MEDIUM.	reports/yaml_record_review/Mono-_And_Disaccharides.md
SEM:7594d40686aec258ab7f	data/ingredients/mapped/Moxifloxacin.yaml	active	existing_record_review	major	data/ingredients/mapped/Moxifloxacin.yaml	open	The exact CHEBI:63611 moxifloxacin identity, CultureBotHT CAS provenance, structure, ChEBI synonym, and final exact row pass, but SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Moxifloxacin.md
SEM:77dbf8e3cd351ab766ca	data/ingredients/mapped/Mucic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/Mucic_Acid.yaml	open	The CAS-backed CHEBI:30852 galactaric acid identity, structure, ChEBI synonyms, and final exact row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Mucic_Acid.md
SEM:efd93721be97e9bc42ae	data/ingredients/mapped/Mucin_From_Porcine_StomachType_II.yaml	active	existing_record_review	major	data/ingredients/mapped/Mucin_From_Porcine_StomachType_II.yaml	open	The CAS fallback for the porcine stomach type II mucin preparation and refreshed occurrence count pass, but autoclaving process text still publishes in final SSSOM other.	reports/yaml_record_review/Mucin_From_Porcine_StomachType_II.md
SEM:fa16f5ca89c347e6004d	data/ingredients/mapped/Mucin_From_Porcine_Stomach_Type_III.yaml	active	existing_record_review	major	data/ingredients/mapped/Mucin_From_Porcine_Stomach_Type_III.yaml	open	The CAS fallback for the porcine stomach type III mucin preparation and occurrence count pass, but bound-sialic-acid text still publishes in final SSSOM other.	reports/yaml_record_review/Mucin_From_Porcine_Stomach_Type_III.md
SEM:e6f66ed42296e2b1f226	data/ingredients/mapped/Myo-inositol.yaml	active	existing_record_review	major	data/ingredients/mapped/Myo-inositol.yaml	open	The exact CHEBI:17268 myo-inositol identity, CAS metadata, stereoisomer repair, occurrence count, and final exact row pass, but VITAMIN_SOURCE is provisional.	reports/yaml_record_review/Myo-inositol.md
SEM:ef85241f1c9e85148116	data/ingredients/mapped/N-Acetyl-D-glucosamine_6-phosphate_Sodium_Salt.yaml	active	existing_record_review	major	data/ingredients/mapped/N-Acetyl-D-glucosamine_6-phosphate_Sodium_Salt.yaml	open	CHEBI:15784 is active and copied accurately, but the CultureBotHT label is a sodium salt and is not exact to the mapped ChEBI free acid.	reports/yaml_record_review/N-Acetyl-D-glucosamine_6-phosphate_Sodium_Salt.md
SEM:4ca2851566dd853c6f3a	data/ingredients/mapped/N-N_Dimethyl_Glycine.yaml	active	existing_record_review	major	data/ingredients/mapped/N-N_Dimethyl_Glycine.yaml	open	The CAS-backed CHEBI:17724 N,N-dimethylglycine identity, structure, CAS provenance, and final exact row pass, but AMINO_ACID_SOURCE is provisional.	reports/yaml_record_review/N-N_Dimethyl_Glycine.md
SEM:5a2c0af0541563cf865f	data/ingredients/mapped/N-_2-acetamido-2-aminoethanesulfonic_Acid.yaml	active	existing_record_review	major	data/ingredients/mapped/N-_2-acetamido-2-aminoethanesulfonic_Acid.yaml	open	The exact CHEBI:39060 ACES identity, CAS metadata, duplicate merge, occurrence count, and final exact row pass, but BUFFER is provisional.	reports/yaml_record_review/N-_2-acetamido-2-aminoethanesulfonic_Acid.md
SEM:8c807384318d18621c79	data/ingredients/mapped/N-acetyl-muramic_Acid.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/N-acetyl-muramic_Acid.yaml	open	The rejected aldehydo N-acetylmuramic acid tombstone is correctly absent from final SSSOM, but still carries stale pre-merge live-shape fields.	reports/yaml_record_review/N-acetyl-muramic_Acid.md
SEM:28b883ceb881891dacb7	data/ingredients/mapped/Na-3-hydroxybutyrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-3-hydroxybutyrate.yaml	open	The exact CHEBI:113373 sodium 3-hydroxybutyrate identity, CAS provenance, synonyms, and final exact row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Na-3-hydroxybutyrate.md
SEM:f91b7e45b037ffce19fa	data/ingredients/mapped/Na-acetate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-acetate.yaml	open	The exact CHEBI:32954 sodium acetate identity, CAS provenance, buffer role, occurrence count, and duplicate merge pass, but final SSSOM publishes non-synonyms.	reports/yaml_record_review/Na-acetate.md
SEM:9375061634834d76114b	data/ingredients/mapped/Na-ampicillin.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-ampicillin.yaml	open	The exact CHEBI:34535 ampicillin sodium identity, CAS provenance, synonyms, duplicate merge, and final exact row pass, but SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Na-ampicillin.md
SEM:4d78c372c8c615ea59f2	data/ingredients/mapped/Na-ascorbate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-ascorbate.yaml	open	The exact CHEBI:113451 sodium ascorbate identity, CAS provenance, occurrence count, synonyms, and final exact row pass, but VITAMIN_SOURCE is provisional.	reports/yaml_record_review/Na-ascorbate.md
SEM:65bdfc7402f778ffc8c0	data/ingredients/mapped/Na-benzoate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-benzoate.yaml	open	The exact CHEBI:113455 sodium benzoate identity, CAS-backed structure, occurrence count, synonyms, and final exact row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Na-benzoate.md
SEM:601d24db948b4684247c	data/ingredients/mapped/Na-butyrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-butyrate.yaml	open	The exact CHEBI:64103 sodium butyrate identity, CAS provenance, structure, duplicate merge, and occurrence count pass, but role facets and one final synonym need cleanup.	reports/yaml_record_review/Na-butyrate.md
SEM:e88d529a4c8d64bc10ef	data/ingredients/mapped/Na-caproate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-caproate.yaml	open	The exact CHEBI:114126 sodium hexanoate identity, CAS-backed structure, occurrence count, synonyms, and final exact row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Na-caproate.md
SEM:d5907f1dd4392249d00a	data/ingredients/mapped/Na-crotonate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-crotonate.yaml	open	The #315 salt/ion repair correctly preserves a local sodium-crotonate identity plus a ChEBI acid parent row, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Na-crotonate.md
SEM:e659e7ee5b3008f49ca0	data/ingredients/mapped/Na-formate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-formate.yaml	open	The exact CHEBI:62965 sodium formate identity, CAS-backed structure, occurrence count, synonym merge, and final exact row pass, but roles and one final synonym need cleanup.	reports/yaml_record_review/Na-formate.md
SEM:bc233bd36aa0c5d5884e	data/ingredients/mapped/Na-glutamate.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Na-glutamate.yaml	open	The rejected Na-glutamate tombstone correctly emits no final SSSOM row and defers to Sodium L-glutamate, but still carries stale pre-merge fields.	reports/yaml_record_review/Na-glutamate.md
SEM:536bddccac3e62bb969e	data/ingredients/mapped/Na-l-lactate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-l-lactate.yaml	open	The exact CHEBI:232798 sodium L-lactate identity, CAS-backed structure, carbon role, and occurrence count pass, but ENERGY_SOURCE and a final D,L synonym need cleanup.	reports/yaml_record_review/Na-l-lactate.md
SEM:cc73dcede2a3ead5ce03	data/ingredients/mapped/Na-laurate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-laurate.yaml	open	The exact CHEBI:131839 sodium dodecanoate identity, CAS-backed structure, occurrence count, synonyms, and final exact row pass, but SURFACTANT is provisional.	reports/yaml_record_review/Na-laurate.md
SEM:5f834966f2d801d6e190	data/ingredients/mapped/Na-propionate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-propionate.yaml	open	The exact CHEBI:132106 sodium propionate identity, CAS-backed structure, carbon role, duplicate merge, occurrence count, and final exact row pass, but ENERGY_SOURCE is provisional.	reports/yaml_record_review/Na-propionate.md
SEM:2f75daa3ca16d28d3dc3	data/ingredients/mapped/Na-pyruvate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-pyruvate.yaml	open	The exact CHEBI:50144 sodium pyruvate identity, CAS-backed structure, carbon role, occurrence count, and dead-ID repair pass, but ENERGY_SOURCE and a final solution synonym need cleanup.	reports/yaml_record_review/Na-pyruvate.md
SEM:057896b36eeb591b1654	data/ingredients/mapped/Na-silicate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-silicate.yaml	open	The exact CHEBI:60720 sodium silicate identity, CAS-backed structure, mineral role, and hydrate synonym rejection pass, but final SSSOM publishes a numbered source artifact.	reports/yaml_record_review/Na-silicate.md
SEM:7a8b966bc50379e6d716	data/ingredients/mapped/Na-stearate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-stearate.yaml	open	The exact CHEBI:132109 sodium octadecanoate identity, CAS-backed structure, occurrence count, synonyms, and final exact row pass, but SURFACTANT is provisional.	reports/yaml_record_review/Na-stearate.md
SEM:97bf3b7c7b2f682c8813	data/ingredients/mapped/Na-tartrate.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Na-tartrate.yaml	open	The rejected Na-tartrate tombstone correctly emits no final SSSOM row and defers to Sodium tartrate, but still carries stale pre-merge fields.	reports/yaml_record_review/Na-tartrate.md
SEM:c5e0c559e4645fff9a58	data/ingredients/mapped/Na-thioglycolate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-thioglycolate.yaml	open	The exact CHEBI:86481 sodium thioglycolate identity, CAS-backed structure, occurrence count, duplicate merge, and final exact row pass, but REDUCING_AGENT is provisional.	reports/yaml_record_review/Na-thioglycolate.md
SEM:6f281a6a06e2b2f6444e	data/ingredients/mapped/Na-vanillate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na-vanillate.yaml	open	The exact CHEBI:132748 sodium vanillate identity, structure, occurrence count, synonyms, and final exact row pass, but CARBON_SOURCE is provisional.	reports/yaml_record_review/Na-vanillate.md
SEM:33a8277f0a7d440dca7d	data/ingredients/mapped/Na2-edta.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2-edta.yaml	open	The exact CHEBI:64734 anhydrous EDTA disodium salt identity, CAS-backed structure, duplicate merge, occurrence count, and final row pass, but CHELATOR and one final token need cleanup.	reports/yaml_record_review/Na2-edta.md
SEM:3bfdd2771d2bd1571f51	data/ingredients/mapped/Na2-edta_X_2_H2o.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Na2-edta_X_2_H2o.yaml	open	The rejected Na2-EDTA dihydrate tombstone correctly emits no final SSSOM row and defers to Na2EDTA dihydrate, but still carries stale pre-merge fields.	reports/yaml_record_review/Na2-edta_X_2_H2o.md
SEM:870e8387ae5d28c93781	data/ingredients/mapped/Na2-fumarate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2-fumarate.yaml	open	The exact CHEBI:115156 disodium fumarate identity, CAS-backed structure, duplicate merge, occurrence count, synonyms, and final exact row pass, but both roles are provisional.	reports/yaml_record_review/Na2-fumarate.md
SEM:a7a6366084aac27c486e	data/ingredients/mapped/Na2-glyoxalate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2-glyoxalate.yaml	open	The CHEBI:91251 monosodium glyoxylate identity, CAS-backed structure, carbon role, and final target pass, but the Na2-glyoxalate label overstates sodium count.	reports/yaml_record_review/Na2-glyoxalate.md
SEM:f31a492dd63f2b8f8c90	data/ingredients/mapped/Na2_Alpha-ketoglutarate.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2_Alpha-ketoglutarate.yaml	open	The local kgmicrobe.compound identity and CHEBI acid parent rows pass, but both nutrient-role facets are provisional.	reports/yaml_record_review/Na2_Alpha-ketoglutarate.md
SEM:3bb6e7f7d045bed077e3	data/ingredients/mapped/Na2b4o7_X_10_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2b4o7_X_10_H2o.yaml	open	The exact CHEBI:131366 disodium tetraborate decahydrate identity and hydrate synonyms pass, but BUFFER is provisional.	reports/yaml_record_review/Na2b4o7_X_10_H2o.md
SEM:3b68c20612c6a2d93224	data/ingredients/mapped/Na2co3.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2co3.yaml	open	The exact CHEBI:29377 sodium carbonate identity, CAS-backed structure, and BUFFER role pass, but final other still publishes non-synonyms.	reports/yaml_record_review/Na2co3.md
SEM:07c2d9f8ba538af3ac6b	data/ingredients/mapped/Na2edta2h2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Na2edta2h2o.yaml	open	The exact CHEBI:64758 EDTA disodium salt dihydrate identity passes, but CHELATOR is provisional and final other includes a catalog token.	reports/yaml_record_review/Na2edta2h2o.md
