finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence	current_record	current_record_sha256	resolution_status	resolution_reason	resolution_evidence
SEM:5e53a5eb630049412c70	data/ingredients/mapped/Sugar_Beet_Molasses.yaml	active	existing_record_review	major	data/ingredients/mapped/Sugar_Beet_Molasses.yaml	open	FOODON:00003412 is sugar beet root, not sugar beet molasses; a more specific FoodOn molasses term exists.	reports/yaml_record_review/Sugar_Beet_Molasses.md	data/ingredients/mapped/Sugar_Beet_Molasses.yaml	64a35d50a0df41bf8097f57af5a581c730d26e2895e82396df10d7aadf817ca5	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9bf8440704ef5c92ddb5	data/ingredients/mapped/Sulfamethoxazole.yaml	active	existing_record_review	major	data/ingredients/mapped/Sulfamethoxazole.yaml	open	The exact CHEBI:9332 identity, CAS, IUPAC synonym, and final SSSOM row pass, but SELECTIVE_AGENT is provisional.	reports/yaml_record_review/Sulfamethoxazole.md	data/ingredients/mapped/Sulfamethoxazole.yaml	0bafce5adeed80defa31c832e03fd2c6b47b539a4e4b546ce20429ec664a7165	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9c3cbb3b51b786e9e546	data/ingredients/mapped/Sulfaquinoxaline_Sodium_Salt.yaml	active	existing_record_review	major	data/ingredients/mapped/Sulfaquinoxaline_Sodium_Salt.yaml	open	The CAS sodium-salt identity passes, but the record still maps to CHEBI:26714 and the SSSOM leaks Propionate (sodium salt).	reports/yaml_record_review/Sulfaquinoxaline_Sodium_Salt.md	data/ingredients/mapped/Sulfaquinoxaline_Sodium_Salt.yaml	62c67151b7fc23e7a89124f5dfd4ffd6eed26253edf7aa4343e7128d572462c0	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:91bcf83f0e424e239f47	data/ingredients/mapped/Sulfonamide.yaml	active	existing_record_review	major	data/ingredients/mapped/Sulfonamide.yaml	open	The exact CHEBI label resolves, but this antibiotic-trait record is wrong-sense for the broad sulfonamide functional group.	reports/yaml_record_review/Sulfonamide.md	data/ingredients/mapped/Sulfonamide.yaml	84b377c28092f1a0007c506de34a70c66a1ddf90783eb3e5e8842dbb4cc8ba9f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:affaf9cfaa7f15ac00f8	data/ingredients/mapped/Sulfur_Compounds.yaml	active	existing_record_review	major	data/ingredients/mapped/Sulfur_Compounds.yaml	open	The CHEBI:26835 class grounding passes, but SSSOM other publishes a process-qualified metatrait label.	reports/yaml_record_review/Sulfur_Compounds.md	data/ingredients/mapped/Sulfur_Compounds.yaml	c573c64dac5ecfc50b9f4095faae9e8d14b4307d2c5a14cefc57b8e3dad2f4f6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9834503edf9295a1404f	data/ingredients/mapped/Sulfur_Free_Mineral_Mix.yaml	active	existing_record_review	major	data/ingredients/mapped/Sulfur_Free_Mineral_Mix.yaml	open	The local stock identity and SSSOM row pass, but the mapped stock lacks its pending component-level recipe.	reports/yaml_record_review/Sulfur_Free_Mineral_Mix.md	data/ingredients/mapped/Sulfur_Free_Mineral_Mix.yaml	d7248c7d9c6209a3e00ae22148824a3015953ee6d4ba8200000746ebdc3107ab	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6e7e3bbba3c338993b24	data/ingredients/mapped/Surfactant.yaml	active	existing_record_review	major	data/ingredients/mapped/Surfactant.yaml	open	The exact CHEBI:35195 identity passes, but SURFACTANT is still a provisional ChEBI-ancestry role.	reports/yaml_record_review/Surfactant.md	data/ingredients/mapped/Surfactant.yaml	4ae85133118ce09bc36ea6b188ddb559b61f13e9a35b5a57bbed451d726a5666	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9ebb11320a9e3f1ced1b	data/ingredients/mapped/Synthetic_Sea_Salts_(sss).yaml	active	existing_record_review	major	data/ingredients/mapped/Synthetic_Sea_Salts_(sss).yaml	open	The local fallback row is synchronized, but this sea-salt mixture is minted under kgmicrobe.compound instead of kgmicrobe.ingredient.	reports/yaml_record_review/Synthetic_Sea_Salts_(sss).md	data/ingredients/mapped/Synthetic_Sea_Salts_(sss).yaml	8b5d0af151a0289a3db16bbfdbc7f6f17534b27f9b74a6b12151b1adb81a640e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9b1e1626df5abe4247d3	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	active	existing_record_review	major	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	open	The CAS sodium-salt identity passes, but BUFFER is provisional and the CHEBI parent SSSOM row publishes bare TAPS.	reports/yaml_record_review/TAPS_Sodium_Salt.md	data/ingredients/mapped/TAPS_Sodium_Salt.yaml	8f9e70c3f7d5c78d740187ab86dbc001a1b8fbbdf11898f79546f7bf5f23fda6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d23435dac8f40ffdd486	data/ingredients/mapped/TYG_Salts_Solution.yaml	active	existing_record_review	major	data/ingredients/mapped/TYG_Salts_Solution.yaml	open	The local stock fallback is synchronized, but the stock solution has no component-level representation.	reports/yaml_record_review/TYG_Salts_Solution.md	data/ingredients/mapped/TYG_Salts_Solution.yaml	fbf220af63c83835e02a3cce65c8cb9c72140bdebb81c3fe73acc56a88d26abb	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:24e556bafdb2f2237d18	data/ingredients/mapped/Takara_DO_Supp_MinusHisLeuTrp.yaml	active	existing_record_review	major	data/ingredients/mapped/Takara_DO_Supp_MinusHisLeuTrp.yaml	open	The local stock fallback is synchronized, but the commercial dropout supplement lacks its component-level recipe.	reports/yaml_record_review/Takara_DO_Supp_MinusHisLeuTrp.md	data/ingredients/mapped/Takara_DO_Supp_MinusHisLeuTrp.yaml	2986f331569484dc5fcd9cc1f1b560fe352db870feb316355d0753c674a43317	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:84d27968cc4744f496f4	data/ingredients/mapped/Tartrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Tartrate.yaml	open	The exact CHEBI:132950 identity passes, but the final SSSOM publishes the Tartate typo in other.	reports/yaml_record_review/Tartrate.md	data/ingredients/mapped/Tartrate.yaml	8a20c3ea6b356d137b31d802f6ef0ab4b99fc82996e02f097d1a6bca79912f24	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6c32e5b13b73df451292	data/ingredients/mapped/Terpene_Hydrate.yaml	active	existing_record_review	major	data/ingredients/mapped/Terpene_Hydrate.yaml	open	The CAS and CHEBI close parent pass, but the final SSSOM is missing the exact kgmicrobe.compound:terpene_hydrate registry sibling.	reports/yaml_record_review/Terpene_Hydrate.md	data/ingredients/mapped/Terpene_Hydrate.yaml	15408cc661f79f033b1db1df4a943e1a3607b8a17225c9fad63a8fba62a45c0e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:26c7fd76fd5a5c9a3c77	data/ingredients/mapped/Tertiomycin_A.yaml	active	existing_record_review	major	data/ingredients/mapped/Tertiomycin_A.yaml	open	The local kgmicrobe placeholder identity passes, but SELECTIVE_AGENT is still only a provisional computational name-pattern role.	reports/yaml_record_review/Tertiomycin_A.md	data/ingredients/mapped/Tertiomycin_A.yaml	78cc4f58e50f0be6af20f18852d731e266842ed24373ecbf285265349a62d57a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:59d1e9e2b25036e35bd6	data/ingredients/mapped/Tertiomycin_B.yaml	active	existing_record_review	major	data/ingredients/mapped/Tertiomycin_B.yaml	open	The local kgmicrobe placeholder identity passes, but SELECTIVE_AGENT is still only a provisional computational name-pattern role.	reports/yaml_record_review/Tertiomycin_B.md	data/ingredients/mapped/Tertiomycin_B.yaml	6cbbacf9154ff6e15904bf5699216815b3a652f35b0e6f62f8f46b0b71eeb1f4	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d4b0a49f55610a210033	data/ingredients/mapped/Tes.yaml	active	existing_record_review	major	data/ingredients/mapped/Tes.yaml	open	The exact CHEBI:39035 identity passes, but BUFFER is provisional and the final SSSOM publishes catalog/dry-preparation labels in other.	reports/yaml_record_review/Tes.md	data/ingredients/mapped/Tes.yaml	a14ca054460e6ede69aaea67d8e48fa507ff619393aabb6e75ff414fe2e0ba2b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:1aa244f0d011841b3717	data/ingredients/mapped/Tetrabromopyrrole.yaml	active	existing_record_review	major	data/ingredients/mapped/Tetrabromopyrrole.yaml	open	The local fallback is synchronized, but exact upstream mesh:C000654730 now resolves for this subject.	reports/yaml_record_review/Tetrabromopyrrole.md	data/ingredients/mapped/Tetrabromopyrrole.yaml	0726c45e0b1952e620cf77db593ec4946f78ee6f3bac1fa485091de5b881832d	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:519aad77c3470142e25d	data/ingredients/mapped/Tetrachloroethene.yaml	active	existing_record_review	major	data/ingredients/mapped/Tetrachloroethene.yaml	open	The exact CHEBI:17300 identity passes, but ELECTRON_ACCEPTOR is still only a provisional in-session LLM role.	reports/yaml_record_review/Tetrachloroethene.md	data/ingredients/mapped/Tetrachloroethene.yaml	b8e43c00cd45e09f72e7e496b1cc606e1d64e44ce559fa34a1ee7a6781f07a82	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:8f9aecc24505f643a6b5	data/ingredients/mapped/Tetracycline.yaml	active	existing_record_review	major	data/ingredients/mapped/Tetracycline.yaml	open	The exact CHEBI:27902 identity passes, but SELECTIVE_AGENT is still only a provisional computational name-pattern role.	reports/yaml_record_review/Tetracycline.md	data/ingredients/mapped/Tetracycline.yaml	48a0f106a49f0b33faa49697b5c79377b2e7f92ce63327594f903ee0ab316429	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:5eee8d7241f679b1e750	data/ingredients/mapped/Tetracycline_Hydrochloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Tetracycline_Hydrochloride.yaml	open	The exact CHEBI:35006 identity passes, but SELECTIVE_AGENT is still only a provisional computational name-pattern role.	reports/yaml_record_review/Tetracycline_Hydrochloride.md	data/ingredients/mapped/Tetracycline_Hydrochloride.yaml	1c65b35e3fe29bf2211a458a339c7cade9e4f6de2d3ad02066d2abef6753f409	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:24033d90e6f885b59043	data/ingredients/mapped/Tetramethyl_Ammonium_Chloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Tetramethyl_Ammonium_Chloride.yaml	open	The local chloride-salt identity and final SSSOM rows pass, but chemical_properties still describe only the cation.	reports/yaml_record_review/Tetramethyl_Ammonium_Chloride.md	data/ingredients/mapped/Tetramethyl_Ammonium_Chloride.yaml	7a9160145cb30ef7d2f8f73cab8e705e0ee79da8c8b874de4e22a7f68ea8f514	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:333375de4cc5529305da	data/ingredients/mapped/Theaflavin_Digallate.yaml	active	existing_record_review	major	data/ingredients/mapped/Theaflavin_Digallate.yaml	open	The CHEBI parent, exact kgmicrobe registry sibling, CID structure, aggregate row, and final SSSOM row set pass, but CAS 30462-35-2 lacks inspected independent verification.	reports/yaml_record_review/Theaflavin_Digallate.md	data/ingredients/mapped/Theaflavin_Digallate.yaml	0245d232ebeb7d0e3ad12ce923e213852cb87f4701a2ef27c112da453fea5483	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:33f76305788497ff7ce0	data/ingredients/mapped/Thiamin_Pyrophosphate.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiamin_Pyrophosphate.yaml	open	The synonym match to CHEBI:45931, CAS RN, structure fields, aggregate row, and final SSSOM row pass, but VITAMIN_SOURCE is still provisional ChEBI-ancestry evidence.	reports/yaml_record_review/Thiamin_Pyrophosphate.md	data/ingredients/mapped/Thiamin_Pyrophosphate.yaml	db23730b8e0c69f8f3711697b971f39a2203f5105ba91610992f925df8bc07bf	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:71bda23e8018f9b3bc82	data/ingredients/mapped/Thiamine-hcl_X_2_H2o.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiamine-hcl_X_2_H2o.yaml	open	The exact CHEBI:132751 hydrate identity passes, but CAS 13465-05-9 resolves to hydrochloric acid dihydrate and must be removed or replaced.	reports/yaml_record_review/Thiamine-hcl_X_2_H2o.md	data/ingredients/mapped/Thiamine-hcl_X_2_H2o.yaml	482d71b94bd51f56bf1cb9ec5ced824709d7f99e0e849749b124b366864574b3	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:167218e009c026b06904	data/ingredients/mapped/Thiamine.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiamine.yaml	open	The synonym match to CHEBI:18385 and CAS RN pass, but final SSSOM other exports broader/plural vitamin labels and concentration-qualified recipe text.	reports/yaml_record_review/Thiamine.md	data/ingredients/mapped/Thiamine.yaml	8a72b4399b922c430e3a33792b3e8b0c2efb26f647d5f78fa4c7a6c4f42ff52e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4873544803845e62e8b4	data/ingredients/mapped/Thiamine_Hcl.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiamine_Hcl.yaml	open	The exact CHEBI:49105 identity and CAS RN pass, but final SSSOM other exports truncated and context-qualified thiamine-HCl labels.	reports/yaml_record_review/Thiamine_Hcl.md	data/ingredients/mapped/Thiamine_Hcl.yaml	8e7d3802dc19872e85d753b6c7a0e1fb34c552311e69c450e697d9f1e55b2732	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9e9066a5b501b490c4ab	data/ingredients/mapped/Thiamine_Vitamin_Solution.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiamine_Vitamin_Solution.yaml	open	The local stock identity and final SSSOM rows pass, but the stock lacks components and VITAMIN_SOURCE is still provisional name-pattern evidence.	reports/yaml_record_review/Thiamine_Vitamin_Solution.md	data/ingredients/mapped/Thiamine_Vitamin_Solution.yaml	4c48be23fcd0f01a354028889258574c342481c16d92fa546d3d10eb9bab6d8c	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f3aba4a533be5bd31298	data/ingredients/mapped/Thiamine_pyrophosphate.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiamine_pyrophosphate.yaml	open	The CHEBI:9532 identity passes, but chloride-salt structure fields and chloride-specific final SSSOM other values remain from the pre-#319/#320 grounding.	reports/yaml_record_review/Thiamine_pyrophosphate.md	data/ingredients/mapped/Thiamine_pyrophosphate.yaml	627c0ae9eea1d8845c5165172edeea792c8b32c6d4d4cc00974d1f7ad90704ad	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d88be211a55dd96db73c	data/ingredients/mapped/Thioctic_Acid.yaml	excluded_rejected	existing_record_review	minor	data/ingredients/mapped/Thioctic_Acid.yaml	open	The rejected stereochemistry tombstone emits no final SSSOM row, but stale live-record fields remain.	reports/yaml_record_review/Thioctic_Acid.md	data/ingredients/mapped/Thioctic_Acid.yaml	1e895ea0095d831e1c9d89b7ead8f658a800f5d7eec639af6388e535c57dbbca	EXCLUDED_REJECTED	Source record is explicitly rejected and absent from active graph.	
SEM:2e8bea54529ef3675202	data/ingredients/mapped/Thioglycolate.yaml	active	existing_record_review	major	data/ingredients/mapped/Thioglycolate.yaml	open	The synchronized CHEBI:47869 dianion row passes structurally, but CAS 513-66-6 resolves to monoanionic thioglycolate and conflicts with the curated target.	reports/yaml_record_review/Thioglycolate.md	data/ingredients/mapped/Thioglycolate.yaml	7bc62ba32447aaba996dbb9c6baf037c658c2d8ba7abf4d392e8c2c540b215a4	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d50fa3d14512a63deb10	data/ingredients/mapped/Thiosulfate.yaml	active	existing_record_review	major	data/ingredients/mapped/Thiosulfate.yaml	open	The exact CHEBI:26977 identity and final SSSOM row pass, but ELECTRON_DONOR is still provisional in-session LLM evidence.	reports/yaml_record_review/Thiosulfate.md	data/ingredients/mapped/Thiosulfate.yaml	2a7055e92068a39ea08e4e758cb7e09f9fa6e6678457b0873c60993f207f4713	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:33651f4c95447a3b0cde	data/ingredients/mapped/Threonine.yaml	active	existing_record_review	major	data/ingredients/mapped/Threonine.yaml	open	The exact CHEBI:26986 identity and final SSSOM row pass, but related stereo label DL-threonine leaks into final SSSOM other.	reports/yaml_record_review/Threonine.md	data/ingredients/mapped/Threonine.yaml	abd229fe1bc7cd52408e8d6d1c2ce9abf3adc7b2a18f95dc714f4a20c3bb8fbd	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f1d24f1f08dcb65aad51	data/ingredients/mapped/Ticarcillin_Disodium_Salt.yaml	active	existing_record_review	major	data/ingredients/mapped/Ticarcillin_Disodium_Salt.yaml	open	The CAS-to-CHEBI identity and final SSSOM row pass, but SELECTIVE_AGENT is still provisional name-pattern evidence.	reports/yaml_record_review/Ticarcillin_Disodium_Salt.md	data/ingredients/mapped/Ticarcillin_Disodium_Salt.yaml	5f9c695108a6ccc66fed42d5463bd5eb850bded263056467ae5f61c583d07ce1	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:ed0d03464f48d8e2cfad	data/ingredients/mapped/Timentin.yaml	active	existing_record_review	major	data/ingredients/mapped/Timentin.yaml	open	The CAS registry row is synchronized, but Timentin is a ticarcillin plus clavulanic-acid mixture modeled as SINGLE_INGREDIENT with no components.	reports/yaml_record_review/Timentin.md	data/ingredients/mapped/Timentin.yaml	5e4d3ca4ec8f120372b0ba78316df491ef60e99071ae719d47da45346bd585b8	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:dd289d2b607a69ddce1a	data/ingredients/mapped/Titanium_chloride.yaml	active	existing_record_review	major	data/ingredients/mapped/Titanium_chloride.yaml	open	The final SSSOM row is synchronized, but the Titanium chloride to titanium tetrachloride exact match is under-supported.	reports/yaml_record_review/Titanium_chloride.md	data/ingredients/mapped/Titanium_chloride.yaml	09df37d52b06e5d77c90002d95566ad1f3cf8f6519ddf0d4bbd181690e753b03	OPEN	Historical finding remains unresolved; no blanket approval.	
